"技術担当
部署（FY20 ）","技術担当
部署(FY21)",案件責任,営業/開発担当者,確度,プロジェクト名,S/L,AOコード,AOコード名,セグメント,請求先,内外,カテゴリ,ヒト/モノ,新規・継続,サービスCD,サービス名,売上1月,外注費1月,仕入1月,原価経費1月,社内人件費1月,売上総利益1月,率1月,売上2月,外注費2月,仕入2月,原価経費2月,社内人件費2月,売上総利益2月,率2月,売上3月,外注費3月,仕入3月,原価経費3月,社内人件費3月,売上総利益3月,率3月,売上4月,外注費4月,仕入4月,原価経費4月,社内人件費4月,売上総利益4月,率4月,売上5月,外注費5月,仕入5月,原価経費5月,社内人件費5月,売上総利益5月,率5月,売上6月,外注費6月,仕入6月,原価経費6月,社内人件費6月,売上総利益6月,率6月,売上7月,外注費7月,仕入7月,原価経費7月,社内人件費7月,売上総利益7月,率7月,売上8月,外注費8月,仕入8月,原価経費8月,社内人件費8月,売上総利益8月,率8月,売上9月,外注費9月,仕入9月,原価経費9月,社内人件費9月,売上総利益9月,率9月,売上10月,外注費10月,仕入10月,原価経費10月,社内人件費10月,売上総利益10月,率10月,売上11月,外注費11月,仕入11月,原価経費11月,社内人件費11月,売上総利益11月,率11月,売上12月,外注費12月,仕入12月,原価経費12月,社内人件費12月,売上総利益12月,率12月
エ基技,エ基技,,,,（SAP・ACXEL・BASIS保守　モノ系）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
エ基技,エ基技,開発,金井,C0,AMOサービスVPN回線費用（トプコン、オンキョー、西本貿易、WMF、木曽路）,2b 個別案件型システム開発保守サービス,201,ネットワーク利用料,EIT,ISID,内,インフラ,モノ,継続,B51,SAP（オンプレミス）,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333,75000,0,0,32000,0,43000,0.573333333
エ基技,エ基技,,,,（インフラ構築・AWSインフラ運用　ヒト系）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
エ基技,エ基技,開発,金井,C0,ANA Cargo様　インフラ保守,2b 個別案件型システム開発保守サービス,201,インフラサービス,EIT,ISID,内,インフラ,ヒト,継続,B7D,BSその他,1045000,622612,0,3324,175816,243248,0.232773206,1045000,623077,0,3337,480235,-61649,-0.058994258,1045000,621156,0,3367,187765,232712,0.222690909,1045000,626231,0,0,184488,234281,0.224192344,1045000,624000,0,3277,172036,245687,0.235107177,1045000,624000,0,0,191697,229303,0.219428708,1045000,624000,0,0,191697,229303,0.219428708,1045000,624000,0,0,191697,229303,0.219428708,1045000,624000,0,0,191697,229303,0.219428708,1045000,624000,0,0,191697,229303,0.219428708,1045000,624000,0,0,191697,229303,0.219428708,1045000,624000,0,0,191697,229303,0.219428708
エ基技,エ基技,開発,金井,C0,ANA Cargo様　国内BPR,2b 個別案件型システム開発保守サービス,201,インフラサービス,EIT,ISID,内,インフラ,ヒト,新規,B7D,BSその他,300000,173689,0,0,39840,86471,0.288236667,300000,136741,0,0,42298,120961,0.403203333,500000,348000,0,0,37818,114182,0.228364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エ基技,エ基技,開発,金井,C0,ANA様　インフラ支援,2b 個別案件型システム開発保守サービス,201,インフラサービス,EIT,ISID,内,インフラ,ヒト,継続,B61,基幹系アプリSI,1555000,0,0,172,1175316,379512,0.244059164,1555000,0,0,179,1227937,326884,0.210214791,1555000,0,0,188,1306386,248426,0.159759486,2115000,0,0,203,1805296,309501,0.14633617,2123100,0,0,3046,1515844,604210,0.284588573,2122900,0,0,10000,1751475,361425,0.170250601,2122900,0,0,10000,1751475,361425,0.170250601,2122900,0,0,10000,1751475,361425,0.170250601,2122900,0,0,10000,1751475,361425,0.170250601,2122900,0,0,10000,1751475,361425,0.170250601,2122900,0,0,10000,1751475,361425,0.170250601,2122900,0,0,10000,1751475,361425,0.170250601
エ基技,エ基技,営業,山下,C0,みずほ信託銀行様　AWS利用料,2b 個別案件型システム開発保守サービス,106,AWS利用料,金融,ISID,内,インフラ,ヒト,継続,F19,SIその他,332200,0,0,185460,52440,94300,0.283865141,332200,0,0,195031,54243,82926,0.249626731,332200,0,0,200263,61882,70055,0.210881999,332200,0,0,210317,67291,54592,0.164334738,332200,0,0,204549,57928,69723,0.209882601,332200,0,0,194000,63439,74761,0.225048164,332200,0,0,194000,63439,74761,0.225048164,332200,0,0,194000,63439,74761,0.225048164,332200,0,0,194000,63439,74761,0.225048164,332200,0,0,194000,63439,74761,0.225048164,332200,0,0,194000,63439,74761,0.225048164,332200,0,0,194000,63439,74761,0.225048164
エ基技,エ基技,開発,金井,C0,アズビル様 JP1運用改善支援,2b 個別案件型システム開発保守サービス,201,インフラサービス,EIT,ISID,内,インフラ,ヒト,新規,B5C,SAP関連その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960000,0,0,0,589627,370373,0.385805208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エ基技,エ基技,営業,平野,C0,ENEOS様　HULFT環境構築（ヒト）,2b 個別案件型システム開発保守サービス,201,インフラサービス,EIT,ISID,内,インフラ,ヒト,新規,B7D,BSその他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000,161577,0,0,141518,236905,0.438712963,960000,508000,0,0,158598,293402,0.305627083,780000,508000,0,0,79299,192701,0.247052564,600000,430000,0,0,79299,90701,0.151168333,480000,258000,0,0,79299,142701,0.29729375,360000,172000,0,0,79299,108701,0.301947222,480000,258000,0,0,79299,142701,0.29729375,720000,422000,0,0,79299,218701,0.303751389
エ基技,エ基技,,,,（インフラ構築・AWSインフラ運用　モノ系）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
エ基技,エ基技,開発,金井,C0,ISID　SAPライセンス保守AWS利用料,2b 個別案件型システム開発保守サービス,106,AWS利用料,EIT,ISID,内,インフラ,モノ,継続,B5C,SAP関連その他,130000,0,0,99529,0,30471,0.234392308,130000,0,0,115414,0,14586,0.1122,130000,0,0,143100,0,-13100,-0.100769231,130000,0,0,128282,0,1718,0.013215385,130000,0,0,129336,0,664,0.005107692,130000,0,0,119000,0,11000,0.084615385,130000,0,0,119000,0,11000,0.084615385,130000,0,0,119000,0,11000,0.084615385,130000,0,0,119000,0,11000,0.084615385,130000,0,0,119000,0,11000,0.084615385,130000,0,0,119000,0,11000,0.084615385,130000,0,0,119000,0,11000,0.084615385
エ基技,エ基技,開発,金井,C0,千代田インテグレ様　AWS利用料,2b 個別案件型システム開発保守サービス,106,AWS利用料,EIT,ISID,内,インフラ,モノ,継続,B5C,SAP関連その他,237875,0,0,183781,0,54094,0.22740515,237875,0,0,194830,0,43045,0.180956385,237875,0,0,203502,0,34373,0.144500263,237875,0,0,200277,0,37598,0.158057803,237875,0,0,201603,0,36272,0.152483447,237875,0,0,203350,0,34525,0.145139254,237875,0,0,203350,0,34525,0.145139254,237875,0,0,217000,0,20875,0.087756174,237875,0,0,217000,0,20875,0.087756174,237875,0,0,217000,0,20875,0.087756174,237875,0,0,217000,0,20875,0.087756174,237875,0,0,217000,0,20875,0.087756174
エ基技,エ基技,開発,金井,C0,河合楽器様 AWS利用料,2b 個別案件型システム開発保守サービス,201,インフラサービス,EIT,ISID,内,インフラ,ヒト,継続,B51,SAP（オンプレミス）,231000,0,0,209699,0,21301,0.092212121,231000,0,0,211752,0,19248,0.083324675,231000,0,0,219260,0,11740,0.050822511,231000,0,0,212841,0,18159,0.07861039,231000,0,0,213561,0,17439,0.075493506,231000,0,0,200000,0,31000,0.134199134,231000,0,0,200000,0,31000,0.134199134,231000,0,0,200000,0,31000,0.134199134,231000,0,0,200000,0,31000,0.134199134,231000,0,0,200000,0,31000,0.134199134,231000,0,0,200000,0,31000,0.134199134,231000,0,0,200000,0,31000,0.134199134
エ基技,エ基技,開発,金井,C0,埼玉村田製作所様（旧：東光）　AWS利用料,2b 個別案件型システム開発保守サービス,106,AWS利用料,EIT,ISID,内,インフラ,モノ,継続,B5C,SAP関連その他,212000,0,0,190935,0,21065,0.099363208,212000,0,0,193231,0,18769,0.088533019,212000,0,0,208508,0,3492,0.016471698,212000,0,0,200111,0,11889,0.056080189,212000,0,0,202760,0,9240,0.043584906,212000,0,0,190000,0,22000,0.103773585,212000,0,0,180000,0,32000,0.150943396,212000,0,0,180000,0,32000,0.150943396,212000,0,0,180000,0,32000,0.150943396,212000,0,0,180000,0,32000,0.150943396,212000,0,0,180000,0,32000,0.150943396,212000,0,0,180000,0,32000,0.150943396
エ基技,エ基技,開発,金井,C0,アドウェイズ様　AWS利用料,2b 個別案件型システム開発保守サービス,106,AWS利用料,EIT,ISID,内,インフラ,モノ,継続,B5C,SAP関連その他,171000,0,0,154043,0,16957,0.099163743,171000,0,0,155222,0,15778,0.092269006,171000,0,0,155444,0,15556,0.09097076,171000,0,0,157698,0,13302,0.077789474,171000,0,0,157044,0,13956,0.081614035,171000,0,0,150000,0,21000,0.122807018,171000,0,0,150000,0,21000,0.122807018,171000,0,0,150000,0,21000,0.122807018,171000,0,0,150000,0,21000,0.122807018,171000,0,0,150000,0,21000,0.122807018,171000,0,0,150000,0,21000,0.122807018,171000,0,0,150000,0,21000,0.122807018
エ基技,エ基技,営業,安原,C0,東京エネシス様 AWS利用料,2b 個別案件型システム開発保守サービス,106,AWS利用料,EIT,ISID,内,インフラ,モノ,継続,B5C,SAP関連その他,38000,0,0,33773,0,4227,0.111236842,38000,0,0,34374,0,3626,0.095421053,38000,0,0,33123,0,4877,0.128342105,38000,0,0,36183,0,1817,0.047815789,38000,0,0,35208,0,2792,0.073473684,38000,0,0,34000,0,4000,0.105263158,38000,0,0,34000,0,4000,0.105263158,38000,0,0,34000,0,4000,0.105263158,38000,0,0,34000,0,4000,0.105263158,38000,0,0,34000,0,4000,0.105263158,38000,0,0,34000,0,4000,0.105263158,38000,0,0,34000,0,4000,0.105263158
エ基技,エ基技,開発,金井,C0,シンバイオ製薬様　AWS利用料,6a 情報機器･その他ソフト販売,106,AWS利用料,EIT,ISID,内,インフラ,モノ,継続,B5C,SAP関連その他,100000,0,0,92995,0,7005,0.07005,100000,0,0,92359,0,7641,0.07641,100000,0,0,97215,0,2785,0.02785,100000,0,0,98666,0,1334,0.01334,100000,0,0,96463,0,3537,0.03537,100000,0,0,90000,0,10000,0.1,100000,0,0,90000,0,10000,0.1,100000,0,0,90000,0,10000,0.1,100000,0,0,90000,0,10000,0.1,100000,0,0,90000,0,10000,0.1,100000,0,0,90000,0,10000,0.1,100000,0,0,90000,0,10000,0.1
エ基技,エ基技,開発,金井,C0,日光ケミカルズ AWS利用料,2b 個別案件型システム開発保守サービス,106,AWS利用料,EIT,ISID,内,インフラ,モノ,継続,B5C,SAP関連その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286000,0,0,120377,102836,62787,0.219534965,80000,0,0,43324,34639,2037,0.0254625,80000,0,0,26968,35380,17652,0.22065,80000,0,0,32000,39650,8350,0.104375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エ基技,エ基技,営業,戸村,C0,木曽路様_AWS_SAP on AWS_オンデマンド,2b 個別案件型システム開発保守サービス,106,AWS利用料,EIT,ISID,内,インフラ,モノ,継続,B5C,SAP関連その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706580,0,0,606086,0,100494,0.142225933,0,0,0,0,0,0,0,5823472,0,0,5029363,0,794109,0.136363496,362304,0,0,344187,0,18117,0.050004968,362304,0,0,344187,0,18117,0.050004968,362304,0,0,344187,0,18117,0.050004968,362304,0,0,344187,0,18117,0.050004968,362304,0,0,344187,0,18117,0.050004968,362304,0,0,344187,0,18117,0.050004968,362304,0,0,344187,0,18117,0.050004968
エ基技,エ基技,営業,横山,C1,BALLY　CISCO Meraki導入（作業）,2b 個別案件型システム開発保守サービス,201,インフラサービス,ES,ISID,内,インフラ,ヒト,新規,E83,その他：IT商品、ハード等,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,17589000,0,14950650,,0,2638350,0.15,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0
エ基技,エ基技,営業,横山,C1,BALLY　CISCO Meraki導入（HW）,6a 情報機器･その他ソフト販売,201,インフラサービス,ES,ISID,内,インフラ,モノ,新規,E83,その他：IT商品、ハード等,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,3965000,2973750,0,,198250,793000,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0
エ基技,エ基技,営業,戸村,C0,その他 HW/SW 初期＆保守費,6b 情報機器･その他ソフト保守,999,指定なし,EIT,ISID,内,インフラ,モノ,継続,B7D,BSその他,28066,0,25203,0,0,2863,0.102009549,68827,0,63923,0,0,4904,0.071251108,68827,0,63923,0,0,4904,0.071251108,68827,0,63923,0,0,4904,0.071251108,68831,0,63923,0,0,4908,0.071305081,68827,0,63923,0,0,4904,0.071251108,68825,0,63923,0,0,4902,0.071224119,68827,0,63923,0,0,4904,0.071251108,68827,0,63923,0,0,4904,0.071251108,68827,0,63923,0,0,4904,0.071251108,68831,0,63919,0,0,4912,0.071363194,68827,0,63923,0,0,4904,0.071251108
ＩＴＳ,ＰＦ２,開発,瀬賀,A1,ISID ｼｽ推部向け　ITインフラサポート業務　ベース　1Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,13300000,6184965,,20445,3891556,3203034,0.240829624,13210000,6516890,0,19419,3770916,2902775,0.219740727,13210000,6514567,0,23988,3320097,3351348,0.253697805,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,A1,ISID ｼｽ推部向け　ITインフラサポート業務　ベース　2Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,,,,,,0,0,,,,,,0,0,13760000,6359205,,,4153483,3247312,0.235996512,14129998,6160989,-1,2103,3781066,4185841,0.296237905,12020000,4600000,,,5000000,2420000,0.201331115,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,C0,ISID ｼｽ推部向け　ITインフラサポート業務　ベース　3Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,12730000,5100000,,,5000000,2630000,0.206598586,12730000,5100000,,,5000000,2630000,0.206598586,12730000,5100000,,,5000000,2630000,0.206598586,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,C0,ISID ｼｽ推部向け　ITインフラサポート業務　ベース　4Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,12730000,5100000,,,5000000,2630000,0.206598586,12730000,5100000,,,5000000,2630000,0.206598586,12730000,5100000,,,5000000,2630000,0.206598586
ＩＴＳ,ＰＦ２,開発,瀬賀,C0,ISID ｼｽ推部向け　ITインフラサポート業務　小規模案件対応,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,1000000,465035,,1537,292598,240830,0.24083,1000000,493234,0,1471,285484,219811,0.219811,1000000,492912,0,1810,251981,253297,0.253297,1000000,-17205,,,18677,998528,0.998528,1000000,457012,0,797,274060,268131,0.268131,1000000,750000,,,50000,200000,0.2,1000000,750000,,,50000,200000,0.2,1000000,750000,,,50000,200000,0.2,1000000,750000,,,50000,200000,0.2,1000000,750000,,,50000,200000,0.2,1000000,750000,,,50000,200000,0.2,1000000,750000,,,50000,200000,0.2
ＩＴＳ,ＰＦ２,開発,瀬賀,A1,ISID ｼｽ推部向け　リモートワーク環境刷新（技術支援）　1Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,0,0,0,0,0,0,0,260000,125769,0,418,71939,61874,0.237976923,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,A1,ISID ｼｽ推部向け　リモートワーク環境刷新（技術支援）　2Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,,,,0,0,0,0,,,,0,0,0,130000,,,,110000,20000,0.153846154,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,C0,ISID ｼｽ推部向け　リモートワーク環境刷新（技術支援）　2Q　西日本分,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,,,,0,0,0,,,,,,0,0,110000,,,,80000,30000,0.272727273,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,C1,ISID ｼｽ推部向け　リモートワーク環境刷新（技術支援）　3Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,130000,,,,110000,20000,0.153846154,260000,,,,220000,40000,0.153846154,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,A1,ISID ｼｽ推部向け　クラウド化検討　体制強化　1Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,605000,289876,0,910,174869,139345,0.230322314,1275000,616752,0,2048,352777,303423,0.237978824,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,A1,ISID ｼｽ推部向け　クラウド化検討　体制強化　2Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,650000,330000,,,220000,100000,0.153846154,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,,ISID ｼｽ推部向け　クラウド化検討　体制強化　3Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,,ISID ｼｽ推部向け　クラウド化検討　体制強化　4Q,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,A1,ISID ｼｽ推部向け　Isilon　OneFSバージョンアップ,5a 個別運用保守サービス,704,システム運用・保守,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,4400000,3420000,,,100000,880000,0.2,,,,,,,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,A1,ISIDブライト　PCキッティングサポート,2b 個別案件型システム開発保守サービス,201,インフラサービス,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,183750,,,,103113,80637,0.438840816,,,,,,0,0,,,,,,,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,開発,瀬賀,A1,ITID　パイプラインサーバー更改支援,2b 個別案件型システム開発保守サービス,201,インフラサービス,その他,ISID,内,ISIDｲﾝﾌﾗ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,500000,400000,,,13028,86972,0.173944,,,,,,0,0,,,,,,,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,営業,安原,C0,仮想基盤提供サービス 2Q,5c 業務受託サービス,999,指定なし,その他,ISID,内,インフラ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,8182700,,0,7125344,796493,260863,0.03187982,7800000,,5100000,,900000,1800000,0.230769231,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,営業,安原,D,仮想基盤提供サービス 3Q,5c 業務受託サービス,999,指定なし,その他,ISID,内,インフラ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,7800000,,6400000,,900000,500000,0.064102564,7800000,,6400000,,900000,500000,0.064102564,7800000,,6400000,,900000,500000,0.064102564,,,,,,0,0,,,,,,0,0,,,,,,0,0
ＩＴＳ,ＰＦ２,営業,安原,D,仮想基盤提供サービス 4Q,5c 業務受託サービス,999,指定なし,その他,ISID,内,インフラ,ヒト,継続,Y11,社内システム_技術統括本部,,,,,,,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,7800000,,6400000,,900000,500000,0.064102564,7800000,,6400000,,900000,500000,0.064102564,7800000,,6400000,,900000,500000,0.064102564
ＩＴＳ,ＰＦ２,営業,安原,C0,ISID 技術統括向けモノ系（合算）,6b 情報機器･その他ｿﾌﾄ保守,801,ﾊｰﾄﾞｳｪｱ販売･保守,その他,電通国際情報サービス,内,インフラ,モノ,継続,Y11,技術統括社内システム,2621090,0,2529204,0,0,91886,0.035056408,1788698,0,1721818,0,0,66880,0.037390325,2844007,0,2743921,0,0,100086,0.035191897,1825663,0,1757684,0,0,67979,0.03723524,1480448,0,1417905,0,0,62543,0.042245996,1260946,0,1206085,0,0,54861,0.043507811,1249283,0,1195317,0,0,53966,0.043197578,1249283,0,1195317,0,0,53966,0.043197578,1249279,0,1195317,0,0,53962,0.043194515,1167616,0,1124317,0,0,43299,0.037083253,1167616,0,1124317,0,0,43299,0.037083253,1167616,0,1124317,0,0,43299,0.037083253
